Dates,Open,High,Low,Close,Volume
2000-01-03,376.25,377.06,376.25,377.06,53120
2000-01-04,397.5,407.24,377.5,407.24,228568
2000-01-05,387.25,412.5,374.75,392.01,478788
2000-01-06,399.75,423.38,392.75,415.39,487864
2000-01-07,421.25,421.25,382.16,382.27,318564
2000-01-10,390,390,351.88,375.98,250448
2000-01-11,378,382.25,346,361.65,356736
2000-01-12,365,385,365,372.73,126444
2000-01-13,371.25,386.25,365.25,369.36,159012
2000-01-14,367.51,377.5,353,368.38,185088
2000-01-17,378.75,392.5,373.75,377.19,271000
2000-01-18,368.75,368.75,357.76,362.59,176032
2000-01-19,372.5,391.6,366.25,391.6,309720
2000-01-20,400,412.44,378.76,384.26,901276
2000-01-21,395,395,382.5,387.88,231644
2000-01-24,395,397.5,377.52,380.25,218608
2000-01-25,370,379.75,361.25,363.46,309756
2000-01-27,371.25,387.25,365,367.59,457908
2000-01-28,371,373,352.5,357.23,315604
2000-01-31,360,362.5,337.5,341.7,157164
2000-02-01,337.5,354.75,333.25,350.06,352300
2000-02-02,364.75,378.07,362.5,374,416012
2000-02-03,377.5,383.7,370,372.59,142984
2000-02-04,377.5,387.5,366.51,370.27,116572
2000-02-07,361.25,365.5,340.66,341.02,300372
2000-02-08,330,350,330,346.99,277072
2000-02-09,370.25,370.25,350,353.31,149180
2000-02-10,350,357.5,349.75,354.55,55176
2000-02-11,357.88,357.88,345.25,353.13,97560
2000-02-14,346.5,352.48,337.5,340.54,88524
2000-02-15,337.5,347.5,331.25,337.71,171204
2000-02-16,338.75,349.75,338.75,344.8,64864
2000-02-17,350.5,372.39,350.5,372.39,35312
2000-02-18,402.19,402.19,402.19,402.19,207616
2000-02-21,425,430.25,385.26,393.31,355428
2000-02-22,385,394.75,365.25,368.25,253244
2000-02-23,393.75,397.71,388.75,397.71,195908
2000-02-24,412.25,412.38,375.02,392.24,199276
2000-02-25,395,400,383.5,388.81,176272
2000-02-28,392.5,419.93,388.25,417.38,474628
2000-02-29,425,450.75,383.99,387.51,440448
2000-03-01,395,395,356.51,381.75,1025964
2000-03-02,387.25,387.5,351.21,351.45,368008
2000-03-03,337.5,337.5,323.34,323.34,348684
2000-03-06,325,340,319.13,328.4,321656
2000-03-07,325.01,354.68,320.5,354.26,412268
2000-03-08,362.21,362.21,326,328.75,201420
2000-03-09,327.5,332.25,302.45,302.45,212656
2000-03-10,312.5,326.65,300.52,326.6,232236
2000-03-13,337.5,352.74,337.5,352.74,60820
2000-03-14,370,380.96,361.25,380.96,305720
2000-03-15,404.5,411.45,383.75,392.59,592640
2000-03-16,386.25,386.25,361.19,361.44,233616
2000-03-21,370,390.36,367.25,390.25,305144
2000-03-22,400,421.48,400,421.48,251068
2000-03-23,449.48,449.48,387.76,402.04,721572
2000-03-24,390.3,424.25,387.25,412.89,278620
2000-03-27,420,437.25,401.25,430.49,261900
2000-03-28,425,425,396.05,396.05,148160
2000-03-29,395,395,364.38,364.38,255328
2000-03-30,351.25,385,341.25,378.26,520092
2000-03-31,353.75,408.52,353.75,408.09,662508
2000-04-03,408.75,429.25,380,387.34,728308
2000-04-04,378.75,387.5,356.35,356.35,386168
2000-04-05,356.5,379.5,352.5,361.01,325636
2000-04-06,369.75,374.75,332.52,355.63,304612
2000-04-07,367,384.07,361.25,383.81,534584
2000-04-10,391.25,413.23,391.25,407.09,781824
2000-04-11,396.25,404.98,387.5,401.54,245156
2000-04-12,401.25,401.25,387.75,391.59,151816
2000-04-13,387.75,397.45,370.27,389.21,326152
2000-04-14,389.21,389.21,389.21,389.21,10484
2000-04-17,377.77,377.77,358.07,358.07,258348
2000-04-18,358.88,375,341.26,347.09,402888
2000-04-19,352.77,366.25,331.5,345,340436
